tconst,primaryTitle,titleType,genres,averageRating,numVotes,country,rt_rating,mc_rating
tt1198156,You're Not You,movie,Drama,7.3,25025.0,USA,48,56
tt0416212,The Secret Life of Bees,movie,Drama,7.3,25620.0,USA,59,57
tt3547740,The Bélier Family,movie,"Comedy,Drama,Music",7.3,25753.0,"France, Belgium",83,
tt0034398,The Wolf Man,movie,"Horror,Mystery,Romance",7.3,25859.0,USA,90,72
tt4068576,The Nightingale,movie,"Adventure,Drama,Thriller",7.3,25912.0,Australia,86,77
tt0057197,Jason and the Argonauts,movie,"Action,Adventure,Family",7.3,26571.0,"UK, USA",89,69
tt1029235,Max Manus: Man of War,movie,"Action,Biography,Drama",7.3,27556.0,"Norway, Denmark, Germany",79,60
tt0438315,Peaceful Warrior,movie,"Drama,Romance,Sport",7.3,27609.0,"USA, Germany",25,40
tt0113870,Murder in the First,movie,"Drama,Thriller",7.3,27792.0,"USA, France",53,
tt0110008,Pom Poko,movie,"Animation,Comedy,Drama",7.3,27954.0,Japan,86,77
tt1441953,Testament of Youth,movie,"Biography,Drama,History",7.3,28134.0,"UK, Denmark",84,76
tt0068767,Fist of Fury,movie,"Action,Drama,Romance",7.3,29024.0,Hong Kong,,68
tt0065063,Take the Money and Run,movie,"Comedy,Crime",7.3,29347.0,USA,91,67
tt2404181,Belle,movie,"Biography,Drama,Romance",7.3,29584.0,UK,84,64
tt3416744,The End of the Tour,movie,"Biography,Drama",7.3,29917.0,USA,92,82
tt0077413,Death on the Nile,movie,"Crime,Drama,Mystery",7.3,30700.0,UK,78,59
tt0090180,To Live and Die in L.A.,movie,"Action,Crime,Drama",7.3,31766.0,USA,85,81
tt3253930,Marshland,movie,"Action,Adventure,Crime",7.3,32679.0,Spain,92,
tt8151874,Honey Boy,movie,Drama,7.3,33657.0,USA,95,73
tt0802948,An American Crime,movie,"Biography,Crime,Drama",7.3,33927.0,USA,38,
tt0168786,Antwone Fisher,movie,"Biography,Drama",7.3,34784.0,USA,78,62
tt0901487,The Good the Bad the Weird,movie,"Action,Adventure,Comedy",7.3,34914.0,South Korea,80,69
tt0096332,The Unbearable Lightness of Being,movie,"Drama,Romance",7.3,35209.0,"Sweden, USA",85,73
tt0068935,The Way of the Dragon,movie,"Action,Adventure,Comedy",7.3,35582.0,Hong Kong,86,58
tt0097240,Drugstore Cowboy,movie,"Crime,Drama",7.3,35903.0,USA,100,82
tt0076723,Slap Shot,movie,"Comedy,Drama,Sport",7.3,35952.0,USA,83,61
tt0415978,Me and You and Everyone We Know,movie,"Comedy,Drama",7.3,36017.0,"USA, UK",82,76
tt0274309,24 Hour Party People,movie,"Biography,Comedy,Drama",7.3,36236.0,UK,,85
tt0113862,Mr. Holland's Opus,movie,"Drama,Music",7.3,37466.0,USA,75,59
tt0092106,The Transformers: The Movie,movie,"Action,Adventure,Animation",7.3,38903.0,"USA, Japan",62,43
tt2872750,Shaun the Sheep Movie,movie,"Adventure,Animation,Comedy",7.3,39278.0,"UK, France, USA",99,81
tt0410097,Hustle & Flow,movie,"Crime,Drama,Music",7.3,39825.0,USA,82,68
tt0108071,The Secret Garden,movie,"Drama,Family,Fantasy",7.3,40098.0,"UK, USA",88,74
tt0283900,The Spanish Apartment,movie,"Comedy,Drama,Romance",7.3,40455.0,"France, Spain",76,65
tt5932728,The Professor and the Madman,movie,"Biography,Drama",7.3,41190.0,"Ireland, France, Iceland, USA, Mexico, Belgium, UK, Hong Kong",41,27
tt0395972,North Country,movie,Drama,7.3,41530.0,USA,69,68
tt0301199,Dirty Pretty Things,movie,"Crime,Drama,Thriller",7.3,41823.0,UK,94,78
tt0091867,A Room with a View,movie,"Drama,Romance",7.3,42070.0,UK,100,83
tt0107507,Manhattan Murder Mystery,movie,"Comedy,Mystery",7.3,42389.0,USA,94,71
tt5431890,Official Secrets,movie,"Biography,Crime,Drama",7.3,42489.0,"UK, USA, Switzerland, China",82,63
tt0106307,Arizona Dream,movie,"Comedy,Drama,Fantasy",7.3,42740.0,"USA, France",87,62
tt4385888,20th Century Women,movie,"Comedy,Drama",7.3,43152.0,USA,88,83
tt0094964,Dead Ringers,movie,"Drama,Horror,Thriller",7.3,44554.0,Canada,83,86
tt0064505,The Italian Job,movie,"Action,Comedy,Crime",7.3,44652.0,"UK, USA",81,70
tt0107616,Much Ado About Nothing,movie,"Comedy,Drama,Romance",7.3,46865.0,"UK, USA",90,80
tt2737050,"Two Days, One Night",movie,Drama,7.3,47102.0,"Belgium, France, Italy",97,89
tt0108330,This Boy's Life,movie,"Biography,Drama",7.3,51212.0,USA,76,60
tt5390504,Detroit,movie,"Crime,Drama,History",7.3,51511.0,USA,82,77
tt0421238,The Proposition,movie,"Crime,Drama,Western",7.3,51673.0,"Australia, UK",85,73
tt0098384,Steel Magnolias,movie,"Comedy,Drama,Romance",7.3,51676.0,USA,68,56
tt2121382,Force Majeure,movie,"Comedy,Drama",7.3,52348.0,"Sweden, France, Norway, Denmark",94,87
tt0180073,Quills,movie,"Biography,Drama",7.3,53151.0,"UK, Germany, USA",75,70
tt0115736,Bound,movie,"Crime,Thriller",7.3,53343.0,USA,90,61
tt0104036,The Crying Game,movie,"Crime,Drama,Romance",7.3,53812.0,"UK, Japan",94,90
tt0080801,The Gods Must Be Crazy,movie,"Adventure,Comedy",7.3,54571.0,"South Africa, Botswana",85,73
tt0477139,Wristcutters: A Love Story,movie,"Comedy,Drama,Fantasy",7.3,55029.0,"USA, UK",,62
tt0110367,Little Women,movie,"Drama,Family,Romance",7.3,55419.0,"USA, Canada",,87
tt1313092,Animal Kingdom,movie,"Crime,Drama",7.3,56529.0,Australia,94,83
tt2404425,Woman in Gold,movie,"Biography,Drama,History",7.3,56617.0,UK,57,51
tt0089767,Pale Rider,movie,"Drama,Western",7.3,56850.0,USA,93,61
tt0146309,Thirteen Days,movie,"Drama,History,Thriller",7.3,57238.0,USA,83,67
tt8526872,Dolemite Is My Name,movie,"Biography,Comedy,Drama",7.3,57978.0,USA,97,76
tt0089907,The Return of the Living Dead,movie,"Comedy,Horror,Sci-Fi",7.3,58489.0,USA,91,66
tt0203119,Sexy Beast,movie,"Crime,Drama,Thriller",7.3,58844.0,"UK, Spain",87,79
tt0071877,Murder on the Orient Express,movie,"Crime,Drama,Mystery",7.3,59119.0,"UK, USA",90,63
tt0111149,Shallow Grave,movie,"Crime,Thriller",7.3,59358.0,UK,71,67
tt0962736,The Young Victoria,movie,"Biography,Drama,History",7.3,60096.0,"UK, USA",76,64
tt1232776,Fish Tank,movie,Drama,7.3,61070.0,"Netherlands, UK",91,81
tt0110005,Heavenly Creatures,movie,"Biography,Crime,Drama",7.3,62104.0,"New Zealand, Germany",93,86
tt0185014,Wonder Boys,movie,"Comedy,Drama",7.3,63120.0,"USA, Germany, UK, Japan",81,73
tt0397313,Eight Below,movie,"Adventure,Drama,Family",7.3,63288.0,USA,73,64
tt1226837,Beautiful Boy,movie,"Biography,Drama",7.3,64312.0,USA,67,62
tt2452386,The Fundamentals of Caring,movie,"Comedy,Drama",7.3,67831.0,USA,77,55
tt2262227,The Book of Life,movie,"Adventure,Animation,Comedy",7.3,68166.0,USA,83,67
tt0354899,The Science of Sleep,movie,"Comedy,Drama,Fantasy",7.3,68680.0,"France, Italy, USA",70,70
tt2401878,Anomalisa,movie,"Animation,Comedy,Drama",7.3,69745.0,"UK, USA",92,88
tt0100263,Nikita,movie,"Action,Thriller",7.3,70219.0,"France, Italy",89,56
tt1343097,The Girl Who Kicked the Hornet's Nest,movie,"Crime,Drama,Thriller",7.3,70335.0,"Sweden, Denmark, Germany",54,60
tt0329575,Seabiscuit,movie,"Drama,History,Sport",7.3,70802.0,USA,78,72
tt3224458,A Beautiful Day in the Neighborhood,movie,"Biography,Drama",7.3,70850.0,"China, USA",,80
tt4575576,Christopher Robin,movie,"Adventure,Animation,Comedy",7.3,73639.0,"UK, USA",72,60
tt0118607,Amistad,movie,"Biography,Drama,History",7.3,74451.0,USA,77,63
tt3312830,Youth,movie,"Comedy,Drama,Music",7.3,75069.0,"Italy, France, UK, Switzerland",71,64
tt1341167,Four Lions,movie,"Comedy,Crime,Drama",7.3,75553.0,"UK, France",83,68
tt1191111,Enter the Void,movie,"Drama,Fantasy",7.3,75840.0,"France, Germany, Italy, Canada, Japan",72,69
tt0387898,Caché (Hidden),movie,"Drama,Mystery,Thriller",7.3,77282.0,"France, Austria, Germany, Italy",89,84
tt0286112,Shaolin Soccer,movie,"Action,Comedy,Family",7.3,77673.0,"Hong Kong, China",90,68
tt4633690,Shot Caller,movie,"Crime,Drama,Thriller",7.3,79968.0,USA,70,59
tt0367089,The Squid and the Whale,movie,"Comedy,Drama",7.3,81574.0,USA,92,82
tt2125435,Beasts of the Southern Wild,movie,"Adventure,Drama,Fantasy",7.3,82260.0,USA,86,86
tt0092007,Star Trek IV: The Voyage Home,movie,"Action,Adventure,Comedy",7.3,82548.0,USA,82,71
tt2057392,Eye in the Sky,movie,"Action,Drama,Thriller",7.3,82721.0,"UK, Canada",95,73
tt1540133,The Guard,movie,"Comedy,Crime,Thriller",7.3,84314.0,Ireland,94,78
tt0092563,Angel Heart,movie,"Horror,Mystery,Thriller",7.3,84863.0,"UK, Canada, USA",81,61
tt0181536,Finding Forrester,movie,Drama,7.3,84999.0,USA,74,62
tt1229822,Jane Eyre,movie,"Drama,Romance",7.3,85046.0,"UK, USA",85,76
tt0098258,Say Anything,movie,"Comedy,Drama,Romance",7.3,86525.0,USA,98,85
tt1440292,Submarine,movie,"Comedy,Drama,Romance",7.3,88483.0,"UK, USA",88,76
tt0082406,The Fox and the Hound,movie,"Adventure,Animation,Drama",7.3,89000.0,USA,70,65
tt0088930,Clue,movie,"Comedy,Crime,Mystery",7.3,91456.0,USA,68,39
tt1078588,My Sister's Keeper,movie,"Drama,Family",7.3,91790.0,USA,48,51
tt0119229,Grosse Pointe Blank,movie,"Action,Comedy,Crime",7.3,91795.0,USA,82,76
tt0117318,The People vs. Larry Flynt,movie,"Biography,Drama",7.3,91944.0,USA,88,79
tt0105665,Twin Peaks: Fire Walk with Me,movie,"Drama,Horror,Mystery",7.3,93114.0,"France, USA",64,45
tt1412386,The Best Exotic Marigold Hotel,movie,"Comedy,Drama,Romance",7.3,93130.0,"UK, USA, United Arab Emirates",78,62
tt4686844,The Death of Stalin,movie,"Comedy,Drama,History",7.3,95782.0,"UK, France, Belgium, Canada, USA",95,88
tt1714915,Only Lovers Left Alive,movie,"Comedy,Drama,Fantasy",7.3,96805.0,"UK, Germany, Greece, France",86,79
tt1675192,Take Shelter,movie,"Drama,Sci-Fi,Thriller",7.3,97874.0,USA,92,85
tt0404390,Running Scared,movie,"Action,Crime,Drama",7.3,98978.0,"Germany, USA",41,41
tt0104694,A League of Their Own,movie,"Comedy,Drama,Sport",7.3,99978.0,USA,81,69
tt7401588,Instant Family,movie,"Comedy,Drama",7.3,100146.0,USA,81,57
tt0292963,Before the Devil Knows You're Dead,movie,"Crime,Drama,Thriller",7.3,100951.0,USA,88,85
tt0462504,Rescue Dawn,movie,"Action,Biography,Drama",7.3,104150.0,"USA, Luxembourg",90,77
tt0186151,Frequency,movie,"Crime,Drama,Mystery",7.3,105229.0,USA,70,67
tt1109624,Paddington,movie,"Adventure,Animation,Comedy",7.3,106180.0,"UK, France, USA, China",97,77
tt0064276,Easy Rider,movie,"Adventure,Drama",7.3,106204.0,USA,84,85
tt7984766,The King,movie,"Biography,Drama,History",7.3,106285.0,"UK, Hungary, USA, Australia",70,62
tt0113118,Friday,movie,"Comedy,Drama",7.3,106640.0,USA,,54
tt0112461,The Basketball Diaries,movie,"Biography,Crime,Drama",7.3,106763.0,USA,47,46
tt0096446,Willow,movie,"Action,Adventure,Drama",7.3,107608.0,USA,52,47
tt0436697,The Queen,movie,"Biography,Drama",7.3,107738.0,"UK, USA, France, Italy",90,91
tt0112740,Crimson Tide,movie,"Action,Drama,Thriller",7.3,107950.0,USA,88,66
tt0445922,Across the Universe,movie,"Drama,Fantasy,History",7.3,108525.0,"USA, UK",53,56
tt0929632,Precious,movie,Drama,7.3,108574.0,USA,92,78
tt0080487,Caddyshack,movie,"Comedy,Sport",7.3,111872.0,USA,73,48
tt3967856,Okja,movie,"Action,Adventure,Drama",7.3,113888.0,"South Korea, USA",86,75
tt1878870,The Edge of Seventeen,movie,"Comedy,Drama",7.3,114855.0,"USA, China",94,77
tt0162346,Ghost World,movie,"Comedy,Drama",7.3,118100.0,"USA, UK, Germany",93,88
tt0096256,They Live,movie,"Action,Sci-Fi,Thriller",7.3,121695.0,USA,85,55
tt2402927,Carol,movie,"Drama,Romance",7.3,122846.0,"UK, USA, Australia",94,94
tt3488710,The Walk,movie,"Action,Adventure,Biography",7.3,125104.0,USA,83,70
tt0325805,Matchstick Men,movie,"Comedy,Crime,Drama",7.3,127801.0,"USA, UK",82,61
tt0048280,Lady and the Tramp,movie,"Adventure,Animation,Comedy",7.3,129093.0,USA,93,78
tt0379725,Capote,movie,"Biography,Crime,Drama",7.3,129657.0,"USA, Canada",89,88
tt4172430,13 Hours,movie,"Action,Drama,History",7.3,130650.0,"Malta, Morocco, USA",51,48
tt1174732,An Education,movie,Drama,7.3,131873.0,"UK, USA",93,85
tt0090728,Big Trouble in Little China,movie,"Action,Adventure,Comedy",7.3,132525.0,USA,75,53
tt0424345,Clerks II,movie,Comedy,7.3,132771.0,USA,63,65
tt0046183,Peter Pan,movie,"Adventure,Animation,Family",7.3,133010.0,USA,79,76
tt0093822,Raising Arizona,movie,"Comedy,Crime",7.3,133303.0,USA,90,69
tt0093437,The Lost Boys,movie,"Comedy,Horror",7.3,133760.0,USA,75,63
tt0093105,"Good Morning, Vietnam",movie,"Biography,Comedy,Drama",7.3,133949.0,USA,89,67
tt6412452,The Ballad of Buster Scruggs,movie,"Comedy,Drama,Musical",7.3,134960.0,USA,89,79
tt0120768,The Negotiator,movie,"Action,Crime,Drama",7.3,136572.0,"Germany, USA",,62
tt0034492,Bambi,movie,"Adventure,Animation,Drama",7.3,136936.0,USA,91,91
tt0393162,Coach Carter,movie,"Biography,Drama,Sport",7.3,137534.0,"USA, Germany",64,57
tt4116284,The Lego Batman Movie,movie,"Action,Adventure,Animation",7.3,139137.0,"USA, Denmark",90,75
tt0805564,Lars and the Real Girl,movie,"Comedy,Drama,Romance",7.3,142269.0,"USA, Canada",81,70
tt0340855,Monster,movie,"Biography,Crime,Drama",7.3,144568.0,"USA, Germany",81,74
tt3521126,The Disaster Artist,movie,"Biography,Comedy,Drama",7.3,146344.0,USA,91,76
tt3774114,Snowden,movie,"Biography,Crime,Drama",7.3,146578.0,"UK, France, Germany, USA",61,58
tt0128442,Rounders,movie,"Crime,Drama",7.3,147044.0,USA,65,54
tt0780571,Mr. Brooks,movie,"Crime,Drama,Thriller",7.3,147161.0,USA,55,45
tt0042332,Cinderella,movie,"Animation,Family,Fantasy",7.3,152586.0,USA,97,85
tt0084516,Poltergeist,movie,"Horror,Thriller",7.3,154473.0,USA,87,79
tt1057500,Invictus,movie,"Biography,Drama,History",7.3,155361.0,USA,76,74
tt0272338,Punch-Drunk Love,movie,"Comedy,Drama,Romance",7.3,156222.0,USA,79,78
tt0177789,Galaxy Quest,movie,"Adventure,Comedy,Sci-Fi",7.3,157817.0,USA,90,70
tt2066051,Rocketman,movie,"Biography,Drama,Musical",7.3,160460.0,"UK, USA, Canada",,69
tt0055254,One Hundred and One Dalmatians,movie,"Adventure,Animation,Comedy",7.3,160854.0,USA,98,83
tt1446192,Rise of the Guardians,movie,"Action,Adventure,Animation",7.3,164971.0,USA,75,58
tt0078346,Superman,movie,"Action,Adventure,Drama",7.3,167786.0,"USA, UK, Canada, Switzerland",94,81
tt5606664,Doctor Sleep,movie,"Drama,Fantasy,Horror",7.3,170210.0,"UK, USA",78,59
tt0102685,Point Break,movie,"Action,Crime,Thriller",7.3,170771.0,"Japan, USA",70,58
tt0172493,"Girl, Interrupted",movie,"Biography,Drama",7.3,174291.0,"USA, Germany",53,51
tt0375912,Layer Cake,movie,"Action,Crime,Drama",7.3,174420.0,UK,80,73
tt0086960,Beverly Hills Cop,movie,"Action,Comedy,Crime",7.3,175277.0,USA,83,66
tt0122690,Ronin,movie,"Action,Crime,Thriller",7.3,178522.0,"UK, France, USA",69,67
tt0275847,Lilo & Stitch,movie,"Adventure,Animation,Comedy",7.3,178651.0,USA,87,73
tt1213641,First Man,movie,"Biography,Drama,History",7.3,179669.0,"USA, Japan",87,84
tt0101540,Cape Fear,movie,"Crime,Thriller",7.3,184608.0,USA,74,73
tt0362270,The Life Aquatic with Steve Zissou,movie,"Action,Adventure,Comedy",7.3,188599.0,USA,73,62
tt1120985,Blue Valentine,movie,"Drama,Romance",7.3,191408.0,USA,86,81
tt1458175,The Next Three Days,movie,"Action,Crime,Drama",7.3,192554.0,"USA, France",50,52
tt2334873,Blue Jasmine,movie,"Comedy,Drama",7.3,197728.0,USA,91,78
tt0079817,Rocky II,movie,"Drama,Sport",7.3,200543.0,USA,72,61
tt0281358,A Walk to Remember,movie,"Drama,Romance",7.3,205530.0,USA,27,35
tt0959337,Revolutionary Road,movie,"Drama,Romance",7.3,206040.0,"USA, UK",67,69
tt2883512,Chef,movie,"Adventure,Comedy,Drama",7.3,207100.0,USA,87,68
tt9243946,El Camino: A Breaking Bad Movie,movie,"Action,Crime,Drama",7.3,208701.0,USA,92,72
tt0094737,Big,movie,"Comedy,Drama,Fantasy",7.3,209561.0,USA,97,73
tt0087538,The Karate Kid,movie,"Action,Drama,Family",7.3,209661.0,USA,89,60
tt0087363,Gremlins,movie,"Comedy,Fantasy,Horror",7.3,209786.0,USA,85,70
tt0120655,Dogma,movie,"Adventure,Comedy,Drama",7.3,213043.0,USA,67,62
tt0120855,Tarzan,movie,"Adventure,Animation,Comedy",7.3,214146.0,USA,89,79
tt0119282,Hercules,movie,"Adventure,Animation,Comedy",7.3,217524.0,"USA, France",84,74
tt0983193,The Adventures of Tintin,movie,"Action,Adventure,Animation",7.3,224235.0,"USA, New Zealand, UK, France, Australia",74,68
tt0110632,Natural Born Killers,movie,"Action,Crime,Drama",7.3,225937.0,USA,48,74
tt1189340,The Lincoln Lawyer,movie,"Crime,Drama,Mystery",7.3,226475.0,USA,83,63
tt1212450,Lawless,movie,"Crime,Drama",7.3,235702.0,USA,66,58
tt0120660,Enemy of the State,movie,"Action,Thriller",7.3,235710.0,USA,72,67
tt0309698,Identity,movie,"Mystery,Thriller",7.3,236956.0,USA,63,64
tt1033575,The Descendants,movie,"Comedy,Drama",7.3,237416.0,USA,87,84
tt1001526,Megamind,movie,"Action,Animation,Comedy",7.3,243514.0,USA,72,63
tt1032755,RocknRolla,movie,"Action,Crime,Thriller",7.3,244330.0,"UK, USA, France",60,53
tt0363547,Dawn of the Dead,movie,"Action,Horror",7.3,247759.0,"USA, Canada, Japan, France",76,59
tt0437086,Alita: Battle Angel,movie,"Action,Adventure,Sci-Fi",7.3,249636.0,"USA, Japan, Canada",61,53
tt3065204,The Conjuring 2,movie,"Horror,Mystery,Thriller",7.3,252137.0,"Canada, USA, UK",80,65
tt0116695,Jerry Maguire,movie,"Comedy,Drama,Romance",7.3,254042.0,USA,84,77
tt2277860,Finding Dory,movie,"Adventure,Animation,Comedy",7.3,256868.0,USA,94,77
tt1817273,The Place Beyond the Pines,movie,"Crime,Drama,Thriller",7.3,257519.0,USA,78,68
tt0121164,Corpse Bride,movie,"Animation,Drama,Family",7.3,258431.0,"USA, UK",84,83
tt7784604,Hereditary,movie,"Drama,Horror,Mystery",7.3,275123.0,USA,89,87
tt2140479,The Accountant,movie,"Action,Crime,Drama",7.3,279654.0,USA,52,51
tt1638355,The Man from U.N.C.L.E.,movie,"Action,Adventure,Comedy",7.3,292502.0,"USA, UK",68,56
tt0359950,The Secret Life of Walter Mitty,movie,"Adventure,Comedy,Drama",7.3,305026.0,"USA, UK",52,54
tt0117571,Scream,movie,"Horror,Mystery",7.3,311441.0,USA,79,65
tt0147800,10 Things I Hate About You,movie,"Comedy,Drama,Romance",7.3,317017.0,USA,70,70
tt0462538,The Simpsons Movie,movie,"Adventure,Animation,Comedy",7.3,319062.0,USA,87,80
tt1907668,Flight,movie,"Drama,Thriller",7.3,339829.0,"USA, United Arab Emirates",77,76
tt0162661,Sleepy Hollow,movie,"Fantasy,Horror,Mystery",7.3,346459.0,"Germany, USA",70,65
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,movie,"Drama,Horror,Musical",7.3,355819.0,"USA, UK",86,83
tt0109686,Dumb and Dumber,movie,Comedy,7.3,368509.0,USA,67,41
tt1596343,Fast Five,movie,"Action,Adventure,Crime",7.3,368560.0,"USA, Brazil, Japan",77,66
tt1690953,Despicable Me 2,movie,"Adventure,Animation,Comedy",7.3,382852.0,"USA, France, Japan",75,62
tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,movie,Comedy,7.3,392506.0,"USA, UK",90,89
tt5580390,The Shape of Water,movie,"Adventure,Drama,Fantasy",7.3,396173.0,"USA, Canada",92,87
tt0217869,Unbreakable,movie,"Drama,Mystery,Sci-Fi",7.3,403017.0,USA,70,62
tt3183660,Fantastic Beasts and Where to Find Them,movie,"Adventure,Family,Fantasy",7.3,431620.0,"UK, USA",74,66
tt4972582,Split,movie,"Horror,Thriller",7.3,459894.0,"USA, Japan",77,62
tt2179136,American Sniper,movie,"Action,Biography,Drama",7.3,460915.0,USA,72,72
tt1396484,It,movie,Horror,7.3,498328.0,"Canada, USA",86,69
tt0332452,Troy,movie,"Drama,History",7.3,509858.0,"USA, Malta, UK",53,56
tt0119654,Men in Black,movie,"Action,Adventure,Comedy",7.3,539571.0,USA,92,71
tt0316654,Spider-Man 2,movie,"Action,Adventure,Sci-Fi",7.3,581080.0,USA,93,83
tt0478970,Ant-Man,movie,"Action,Adventure,Comedy",7.3,613539.0,USA,83,64
tt0383574,Pirates of the Caribbean: Dead Man's Chest,movie,"Action,Adventure,Fantasy",7.3,679597.0,USA,53,53
tt1825683,Black Panther,movie,"Action,Adventure,Sci-Fi",7.3,685022.0,USA,96,88
tt0145487,Spider-Man,movie,"Action,Adventure,Sci-Fi",7.3,731658.0,USA,90,73
tt2395427,Avengers: Age of Ultron,movie,"Action,Adventure,Sci-Fi",7.3,798566.0,USA,76,66
tt0209933,Beau travail,movie,"Drama,War",7.4,10048.0,France,86,91
tt0110570,The Monster,movie,"Comedy,Crime,Mystery",7.4,10103.0,"Italy, France",40,
tt0046889,The Dam Busters,movie,"Drama,History,War",7.4,10116.0,UK,100,
tt0827517,Reprise,movie,Drama,7.4,10177.0,Norway,88,79
tt0086423,Tender Mercies,movie,"Drama,Music",7.4,10245.0,USA,84,76
tt0081506,Shogun Assassin,movie,"Action,Adventure",7.4,10270.0,"Japan, USA",80,
tt1533117,Let the Bullets Fly,movie,"Action,Comedy,Drama",7.4,10280.0,"China, Hong Kong",76,66
tt0058092,Father Goose,movie,"Adventure,Comedy,Romance",7.4,10392.0,USA,80,
tt1075110,The Misfortunates,movie,"Comedy,Drama",7.4,10446.0,"Belgium, Netherlands",71,54
tt0035979,Heaven Can Wait,movie,"Comedy,Drama,Fantasy",7.4,10447.0,USA,85,
tt5294966,After the Storm,movie,"Comedy,Drama",7.4,10547.0,Japan,96,84
tt0051878,"The Long, Hot Summer",movie,Drama,7.4,10582.0,USA,86,
tt4298958,Sweet Bean,movie,Drama,7.4,10713.0,"Japan, France, Germany",85,60
tt0080117,The Wanderers,movie,"Crime,Drama,Romance",7.4,10718.0,USA,89,64
tt0100142,Metropolitan,movie,"Comedy,Drama,Romance",7.4,10742.0,"USA, Spain",93,77
tt0048347,The Man with the Golden Arm,movie,"Crime,Drama,Romance",7.4,10780.0,USA,81,63
tt0040823,"Sorry, Wrong Number",movie,"Drama,Film-Noir,Mystery",7.4,10830.0,USA,87,
tt0049966,Written on the Wind,movie,Drama,7.4,10979.0,USA,87,86
tt0103130,Trust,movie,"Comedy,Drama",7.4,11023.0,"UK, USA",80,67
tt0384504,Saving Face,movie,"Comedy,Drama,Romance",7.4,11115.0,USA,87,65
tt0485323,Fullmetal Alchemist the Movie: Conqueror of Shamballa,movie,"Action,Adventure,Animation",7.4,11121.0,Japan,,
tt1777034,United,movie,"Drama,History,Sport",7.4,11284.0,UK,,
tt0049456,Lust for Life,movie,"Biography,Drama",7.4,11318.0,USA,85,
tt0078252,Snake in the Eagle's Shadow,movie,"Action,Comedy",7.4,11376.0,Hong Kong,80,
tt0087921,Places in the Heart,movie,Drama,7.4,11458.0,USA,89,70
tt0024034,42nd Street,movie,"Comedy,Drama,Musical",7.4,11476.0,USA,96,83
tt3202202,Palm Trees in the Snow,movie,"Drama,Romance",7.4,11509.0,Spain,83,
tt0060959,Daisies,movie,Comedy,7.4,11524.0,Czechoslovakia,85,
tt0057495,Shock Corridor,movie,"Drama,Mystery",7.4,11669.0,USA,95,
tt0069697,"Watch Out, We're Mad",movie,"Action,Comedy",7.4,11743.0,"Italy, Spain",,
tt3671542,Holding the Man,movie,"Biography,Drama,Romance",7.4,11991.0,Australia,81,
tt0061770,Hombre,movie,Western,7.4,12058.0,USA,93,80
tt0151568,Topsy-Turvy,movie,"Biography,Comedy,Drama",7.4,12275.0,"UK, USA",90,90
tt0829297,Ten Inch Hero,movie,"Comedy,Drama,Romance",7.4,12337.0,USA,,
