tconst,rt_rating,mc_rating
tt1716777,53,49
tt0097027,83,75
tt0069113,77,70
tt0088794,77,51
tt0440803,,
tt4176826,,
tt2452042,87,67
tt2076220,92,84
tt0762073,80,73
tt7125860,95,87
tt0058329,83,73
tt1416801,62,50
tt2935476,85,71
tt0362269,90,79
tt4595882,98,87
tt4005402,29,33
tt0057413,89,55
tt0094812,97,73
tt6053438,94,85
tt2888046,76,57
tt1606392,94,75
tt0106246,59,56
tt0355702,55,56
tt9686708,75,67
tt1430607,92,69
tt0093565,93,83
tt0105435,80,65
tt2910904,59,47
tt1439572,58,55
tt0758794,48,53
tt0780511,48,47
tt1270262,54,52
tt0070723,69,66
tt0379217,64,65
tt1990314,86,67
tt3716530,91,89
tt0089175,92,62
tt0088993,83,60
tt0414852,80,70
tt0445990,72,63
tt0087803,74,67
tt0139809,30,36
tt2359024,96,78
tt0478134,74,65
tt0091419,90,81
tt1178663,50,45
tt6513120,93,68
tt0113540,47,63
tt2179116,76,61
tt2726560,31,33
tt0086066,68,45
tt0120885,86,73
tt0114694,41,46
tt0460740,47,54
tt0115685,82,72
tt0345950,68,66
tt0116365,67,52
tt0914863,,
tt1029234,64,
tt1204342,95,75
tt3322364,58,55
tt2494362,91,72
tt0313542,73,61
tt0086567,93,77
tt3846674,96,64
tt0065421,64,66
tt0247745,36,48
tt0076752,81,55
tt1450321,66,56
tt0405296,68,73
tt0366627,44,44
tt0468492,93,85
tt6343314,83,66
tt1228987,88,79
tt0765010,64,58
tt0113749,57,41
tt0418689,72,79
tt1615147,87,76
tt0120794,80,64
tt2305051,88,74
tt1172570,76,71
tt0257360,86,85
tt0251160,23,30
tt0091203,70,24
tt0100814,87,65
tt0780521,85,73
tt0120784,55,46
tt0472033,58,60
tt0120102,60,55
tt5052474,62,61
tt1019452,89,84
tt6628394,74,60
tt1389137,65,58
tt0804497,58,63
tt1334260,71,69
tt1403981,27,40
tt2692904,91,81
tt3470600,71,59
tt2267968,86,66
tt0452694,38,47
tt0109831,96,81
tt0473705,84,64
tt1600196,89,69
tt1714206,91,82
tt3640424,60,60
tt0266987,66,63
tt0822832,63,53
tt0424136,67,58
tt0832266,70,59
tt1860357,82,68
tt0120188,94,82
tt0810819,66,66
tt0276751,93,75
tt0094012,56,46
tt0111282,53,42
tt2053463,81,75
tt1340800,84,85
tt2005151,61,57
tt1051906,,72
tt0094898,73,47
tt0099653,75,52
tt2719848,73,64
tt0479143,77,63
tt1124035,84,67
tt0138097,92,87
tt0758774,55,57
tt0302886,60,54
tt0134847,59,49
tt0985699,62,56
tt2361509,59,51
tt0837562,45,47
tt0497465,81,70
tt4160708,88,71
tt0120611,57,47
tt8772262,83,72
tt0298203,75,77
tt0800039,83,67
tt2771200,71,65
tt1981677,81,66
tt0125439,83,68
tt0332379,92,82
tt0884328,72,58
tt0129387,83,69
tt0453467,56,59
tt0100405,65,51
tt0298130,71,57
tt1706620,94,84
tt0099423,69,67
tt2820852,81,67
tt1217209,78,69
tt0317219,74,73
tt0337978,82,69
tt0117060,66,59
tt0405422,85,73
tt0343818,,59
tt0449088,44,50
tt1300854,79,62
tt2261749,88,
tt0068240,78,
tt0058567,80,
tt0064117,85,67
tt0952682,88,76
tt0102164,46,
tt0405743,,
tt0070791,94,
tt0840322,29,37
tt0074103,,
tt4375438,88,73
tt3170902,97,80
tt6537238,100,
tt1680136,74,62
tt0042451,90,76
tt0427582,71,68
tt0085327,,
tt0074442,,
tt0120321,84,76
tt0098360,83,
tt0060232,89,
tt5222918,92,84
tt2025526,100,
tt0058135,,
tt1121977,78,64
tt0067893,93,89
tt0094747,83,78
tt0309912,78,71
tt5340300,90,80
tt1405810,72,
tt0497986,76,73
tt0056059,62,
tt0062687,,
tt0082269,96,
tt0425601,57,38
tt0053137,77,55
tt1795702,100,
tt0070130,63,
tt5117428,92,80
tt0087578,,
tt8041276,89,70
tt0021079,92,
tt0063678,81,
tt3697626,83,76
tt0216625,75,74
tt0206013,78,75
tt7959216,,71
tt0119361,89,81
tt0085478,80,52
tt2178941,94,86
tt0054847,92,79
tt0420206,48,51
tt0420509,87,78
tt0062480,93,
tt0280653,67,57
tt0118632,90,83
tt8399664,93,77
tt0119280,92,71
tt2299842,73,72
tt0057298,57,62
tt0211946,,
tt0114323,87,76
tt0043949,83,
tt1839494,,
tt0085210,90,53
tt0054067,86,
tt0082474,75,70
tt0050658,81,
tt1371155,80,65
tt0059319,97,66
tt0050468,85,56
tt1588337,92,86
tt0090248,78,
tt0103793,64,60
tt4082068,88,76
tt0054357,83,61
tt1194238,88,63
tt0870090,74,63
tt0077474,73,56
tt1554091,85,64
tt0107756,84,74
tt0056264,70,48
tt0100486,92,93
tt0090830,80,80
tt0205873,96,74
tt1756750,65,49
tt0110428,94,89
tt2398149,,56
tt0810827,80,
tt2216240,96,82
tt0047834,64,
tt1242545,85,66
tt0048140,91,77
tt0059740,100,72
tt0118892,68,
tt0066819,90,66
tt3409392,98,92
tt0059243,72,71
tt2172935,80,61
tt0080474,75,54
tt4882376,88,72
tt0072281,87,77
tt0995868,33,39
tt0124901,43,
tt0101698,97,63
tt5536610,93,83
tt1807950,,
tt0920458,86,74
tt0291579,71,63
tt0083111,75,63
tt2406252,88,69
tt0059260,89,58
tt0115744,80,60
tt0086312,76,64
tt0275719,77,71
tt0095082,86,71
tt0092618,76,70
tt0055184,97,77
tt0065143,93,
tt0199725,86,70
tt1876277,45,
tt0055277,90,73
tt5716464,68,51
tt0293416,87,75
tt1508675,99,82
tt0047573,93,
tt1921149,66,50
tt0100685,84,60
tt0411195,57,59
tt1449283,90,74
tt0120176,89,70
tt5639354,94,86
tt9252468,83,71
tt0067309,93,81
tt0247196,74,85
tt0035279,83,64
tt6768578,84,71
tt0378793,80,
tt2675914,86,74
tt0084917,74,63
tt0105488,,72
tt0060315,93,75
tt0310281,87,81
tt2263944,88,
tt1028576,64,61
tt0100436,81,77
tt0089560,93,73
tt0067927,79,61
tt0081534,55,29
tt0468565,82,70
tt0469623,65,63
tt0089941,83,67
tt2438644,71,62
tt2167266,82,78
tt0075066,77,60
tt0092699,98,84
tt1149361,72,62
tt0117039,78,60
tt0061655,70,56
tt0377091,89,74
tt0043278,96,83
tt0046672,90,83
tt0080516,83,70
tt0361127,88,72
tt0086216,75,63
tt0094608,92,65
tt1185836,66,56
tt0158371,77,70
tt0045810,98,
tt3385524,92,75
tt0085244,69,61
tt0066769,67,60
tt3922798,64,
tt0120910,81,59
tt0071222,71,65
tt1073241,,64
tt0110598,80,63
tt0104779,63,62
tt0221073,76,68
tt1244668,73,76
tt3750872,86,77
tt2101473,,
tt8236336,82,66
tt0913425,82,76
tt1437358,,70
tt0090022,77,64
tt1866249,91,79
tt0070707,100,77
tt0060390,81,
tt1244754,68,61
tt0385726,,58
tt0424880,47,57
tt0892255,68,
tt0091209,62,32
tt0416044,87,74
tt4190530,66,59
tt0331811,92,65
tt0119256,81,78
tt0091149,80,73
tt1613750,81,62
tt0096764,91,69
tt0098724,96,86
tt0347618,88,70
tt0069995,94,95
tt2614684,96,83
tt0787524,63,56
tt0079367,83,61
tt3892172,100,88
tt0385700,50,
tt6472976,53,53
tt0105265,80,68
tt0106387,76,57
tt0106226,85,90
tt0082158,83,78
tt0070355,70,58
tt0365376,85,65
tt4995790,85,73
tt0089885,94,73
tt0390022,82,70
tt0480669,89,68
tt5657856,91,79
tt0088286,76,68
tt0083791,79,66
tt0097815,83,62
tt0113409,58,53
tt0085407,90,69
tt0178868,97,
tt5093026,52,51
tt1186830,54,55
tt1912398,66,56
tt0114558,65,66
tt0119978,83,72
tt0139239,91,72
tt0091474,93,75
tt0401711,86,66
tt0166813,69,52
tt0368909,85,69
tt0102975,82,65
tt0089755,61,69
tt0235198,83,69
tt5478478,70,65
tt0110074,59,53
tt0117802,87,71
tt0264616,75,64
tt3850214,88,72
tt0280707,87,90
tt0137363,63,65
tt0468489,91,85
tt1289406,63,55
tt2205697,58,49
tt1263670,90,83
tt1322269,67,58
tt0086541,79,60
tt0101761,57,62
tt0363589,73,70
tt0100935,68,52
tt1379182,93,73
tt1532503,85,81
tt1216487,70,66
tt0057546,66,61
tt0126886,92,83
tt0097493,93,72
tt1839492,79,67
tt2170593,77,64
tt0107206,96,74
tt0083929,78,61
tt0412019,87,79
tt0096969,86,75
tt0119164,96,75
tt2671706,92,79
tt0393109,80,72
tt0070379,95,96
tt0490215,83,79
tt1489887,96,84
tt0133240,69,60
tt1327773,72,65
tt0203019,42,56
tt0309987,60,62
tt0223897,39,40
tt0118617,86,61
tt2866360,88,65
tt2763304,81,67
tt0293508,33,40
tt1692486,70,61
tt0033563,98,96
tt1638002,32,44
tt6266538,65,61
tt0082340,85,76
tt0118842,86,71
tt0277434,64,65
tt4276820,80,66
tt1399683,94,90
tt0053285,89,85
tt1034303,59,58
tt6294822,88,83
tt0159365,70,73
tt0159097,78,76
tt0398808,85,74
tt1809398,51,59
tt0055928,95,78
tt1139328,84,77
tt0465538,91,82
tt2080374,85,82
tt1560747,84,86
tt1655441,55,51
tt0372588,77,64
tt0097733,82,70
tt3532216,85,65
tt1527186,80,80
tt0200465,80,69
tt0112851,67,55
tt0241303,62,64
tt0838221,69,67
tt1723811,79,72
tt0488120,72,68
tt0481499,72,55
tt0376541,68,65
tt0435625,86,71
tt0123755,64,61
tt0299658,86,81
tt0335345,49,47
tt0119643,44,43
tt0898367,73,64
tt0414993,52,51
tt3464902,87,82
tt0448134,76,64
tt0111503,69,63
tt0113189,80,65
tt1931533,83,66
tt1192628,88,75
tt0077631,76,70
tt0289765,68,60
tt0187393,62,63
tt1302011,80,67
tt0320661,39,63
tt0120623,92,77
tt0120201,66,51
tt0278504,92,78
tt0212720,75,65
tt0116367,61,48
tt1179933,90,76
tt0822854,48,53
tt1453405,80,65
tt0357413,67,63
tt0111257,94,78
tt0455944,60,57
tt0119094,92,82
tt0360717,84,81
tt0298148,89,75
tt1800241,92,90
tt1343092,48,55
tt1232829,85,69
tt0234215,74,62
tt1670345,51,50
tt0480249,68,65
tt1392170,84,68
tt0009968,95,
tt0150915,88,78
tt0029284,85,
tt0141974,84,68
tt0165623,100,
tt0073092,92,69
tt4370784,95,78
tt0048342,100,
tt0337721,86,
tt1417075,88,74
tt0077288,95,61
tt0485241,,
tt0783532,77,53
tt0088015,,
tt0037415,95,
tt0120070,56,
tt0044953,100,
tt0045296,61,
tt3233418,56,50
tt0040613,84,
tt0329388,85,69
tt0352343,63,55
tt0410369,,
tt0052151,100,62
tt0053270,100,86
tt0045943,95,
tt0258760,,
tt0079638,90,61
tt0017075,96,
tt0042369,88,
tt0367188,4,25
tt0031398,92,
tt0255067,,
tt1784575,,
tt2304426,98,83
tt2465578,81,63
tt3754940,99,81
tt3825638,82,62
tt0119670,75,
tt0050798,100,84
tt0077362,85,61
tt0093209,96,86
tt4936450,95,84
tt0096219,81,66
tt0071524,59,62
tt0021577,90,
tt0094663,59,
tt0053143,81,
tt0060424,96,63
tt3296658,95,82
tt7160070,67,
tt0119375,95,
tt1925421,94,87
tt1441940,63,53
tt1661420,87,74
tt1646959,88,
tt4359416,96,91
tt4807408,52,49
tt0425379,93,72
tt0089424,88,80
tt0068154,,
tt0274117,97,82
tt0060862,89,75
tt0039416,76,
tt0110631,60,
tt0091538,97,85
tt2179121,71,66
tt5990474,97,89
tt0059037,86,67
tt0080009,81,82
tt0080388,100,85
tt5805752,82,67
tt5912454,91,69
tt0054443,93,77
tt0070643,78,72
tt0085933,82,53
tt0041866,92,87
tt1023490,92,81
tt0808185,75,
tt4015500,99,90
tt0399095,33,42
tt4353250,92,83
tt0369060,75,
tt1705786,86,
tt0103285,88,
tt2764784,98,89
tt0087892,77,78
tt0108101,97,
tt0117128,80,65
tt0079766,100,79
tt0482629,33,49
tt0070518,57,53
tt0259393,90,84
tt0115678,96,80
tt0077742,81,67
tt0875113,,
tt0049513,83,
tt0411270,86,75
tt0094027,90,77
tt0208990,85,73
tt0388139,76,56
tt0099558,72,
tt0108551,96,76
tt0062138,92,86
tt0045897,81,68
tt1230385,88,70
tt0469903,62,58
tt1233381,77,73
tt0342492,63,54
tt0145653,52,54
tt3819668,83,
tt0082484,86,79
tt0034587,91,
tt0104756,92,80
tt0093223,97,78
tt0074174,97,84
tt0082979,90,76
tt0081554,67,
tt0086969,83,71
tt0926762,,
tt0071115,88,78
tt5301662,81,66
tt0342735,50,46
tt1020773,89,82
tt0051554,90,67
tt0109579,82,72
tt1423894,77,67
tt6285944,78,59
tt0092695,77,
tt1198156,48,56
tt0416212,59,57
tt3547740,83,
tt0034398,90,72
tt4068576,86,77
tt0057197,89,69
tt1029235,79,60
tt0438315,25,40
tt0113870,53,
tt0110008,86,77
tt1441953,84,76
tt0068767,,68
tt0065063,91,67
tt2404181,84,64
tt3416744,92,82
tt0077413,78,59
tt0090180,85,81
tt3253930,92,
tt8151874,95,73
tt0802948,38,
tt0168786,78,62
tt0901487,80,69
tt0096332,85,73
tt0068935,86,58
tt0097240,100,82
tt0076723,83,61
tt0415978,82,76
tt0274309,,85
tt0113862,75,59
tt0092106,62,43
tt2872750,99,81
tt0410097,82,68
tt0108071,88,74
tt0283900,76,65
tt5932728,41,27
tt0395972,69,68
tt0301199,94,78
tt0091867,100,83
tt0107507,94,71
tt5431890,82,63
tt0106307,87,62
tt4385888,88,83
tt0094964,83,86
tt0064505,81,70
tt0107616,90,80
tt2737050,97,89
tt0108330,76,60
tt5390504,82,77
tt0421238,85,73
tt0098384,68,56
tt2121382,94,87
tt0180073,75,70
tt0115736,90,61
tt0104036,94,90
tt0080801,85,73
tt0477139,,62
tt0110367,,87
tt1313092,94,83
tt2404425,57,51
tt0089767,93,61
tt0146309,83,67
tt8526872,97,76
tt0089907,91,66
tt0203119,87,79
tt0071877,90,63
tt0111149,71,67
tt0962736,76,64
tt1232776,91,81
tt0110005,93,86
tt0185014,81,73
tt0397313,73,64
tt1226837,67,62
tt2452386,77,55
tt2262227,83,67
tt0354899,70,70
tt2401878,92,88
tt0100263,89,56
tt1343097,54,60
tt0329575,78,72
tt3224458,,80
tt4575576,72,60
tt0118607,77,63
tt3312830,71,64
tt1341167,83,68
tt1191111,72,69
tt0387898,89,84
tt0286112,90,68
tt4633690,70,59
tt0367089,92,82
tt2125435,86,86
tt0092007,82,71
tt2057392,95,73
tt1540133,94,78
tt0092563,81,61
tt0181536,74,62
tt1229822,85,76
tt0098258,98,85
tt1440292,88,76
tt0082406,70,65
tt0088930,68,39
tt1078588,48,51
tt0119229,82,76
tt0117318,88,79
tt0105665,64,45
tt1412386,78,62
tt4686844,95,88
tt1714915,86,79
tt1675192,92,85
tt0404390,41,41
tt0104694,81,69
tt7401588,81,57
tt0292963,88,85
tt0462504,90,77
tt0186151,70,67
tt1109624,97,77
tt0064276,84,85
tt7984766,70,62
tt0113118,,54
tt0112461,47,46
tt0096446,52,47
tt0436697,90,91
tt0112740,88,66
tt0445922,53,56
tt0929632,92,78
tt0080487,73,48
tt3967856,86,75
tt1878870,94,77
tt0162346,93,88
tt0096256,85,55
tt2402927,94,94
tt3488710,83,70
tt0325805,82,61
tt0048280,93,78
tt0379725,89,88
tt4172430,51,48
tt1174732,93,85
tt0090728,75,53
tt0424345,63,65
tt0046183,79,76
tt0093822,90,69
tt0093437,75,63
tt0093105,89,67
tt6412452,89,79
tt0120768,,62
tt0034492,91,91
tt0393162,64,57
tt4116284,90,75
tt0805564,81,70
tt0340855,81,74
tt3521126,91,76
tt3774114,61,58
tt0128442,65,54
tt0780571,55,45
tt0042332,97,85
tt0084516,87,79
tt1057500,76,74
tt0272338,79,78
tt0177789,90,70
tt2066051,,69
tt0055254,98,83
tt1446192,75,58
tt0078346,94,81
tt5606664,78,59
tt0102685,70,58
tt0172493,53,51
tt0375912,80,73
tt0086960,83,66
tt0122690,69,67
tt0275847,87,73
tt1213641,87,84
tt0101540,74,73
tt0362270,73,62
tt1120985,86,81
tt1458175,50,52
tt2334873,91,78
tt0079817,72,61
tt0281358,27,35
tt0959337,67,69
tt2883512,87,68
tt9243946,92,72
tt0094737,97,73
tt0087538,89,60
tt0087363,85,70
tt0120655,67,62
tt0120855,89,79
tt0119282,84,74
tt0983193,74,68
tt0110632,48,74
tt1189340,83,63
tt1212450,66,58
tt0120660,72,67
tt0309698,63,64
tt1033575,87,84
tt1001526,72,63
tt1032755,60,53
tt0363547,76,59
tt0437086,61,53
tt3065204,80,65
tt0116695,84,77
tt2277860,94,77
tt1817273,78,68
tt0121164,84,83
tt7784604,89,87
tt2140479,52,51
tt1638355,68,56
tt0359950,52,54
tt0117571,79,65
tt0147800,70,70
tt0462538,87,80
tt1907668,77,76
tt0162661,70,65
tt0408236,86,83
tt0109686,67,41
tt1596343,77,66
tt1690953,75,62
tt0443453,90,89
tt5580390,92,87
tt0217869,70,62
tt3183660,74,66
tt4972582,77,62
tt2179136,72,72
tt1396484,86,69
tt0332452,53,56
tt0119654,92,71
tt0316654,93,83
tt0478970,83,64
tt0383574,53,53
tt1825683,96,88
tt0145487,90,73
tt2395427,76,66
tt0209933,86,91
tt0110570,40,
tt0046889,100,
tt0827517,88,79
tt0086423,84,76
tt0081506,80,
tt1533117,76,66
tt0058092,80,
tt1075110,71,54
tt0035979,85,
tt5294966,96,84
tt0051878,86,
tt4298958,85,60
tt0080117,89,64
tt0100142,93,77
tt0048347,81,63
tt0040823,87,
tt0049966,87,86
tt0103130,80,67
tt0384504,87,65
tt0485323,,
tt1777034,,
tt0049456,85,
tt0078252,80,
tt0087921,89,70
tt0024034,96,83
tt3202202,83,
tt0060959,85,
tt0057495,95,
tt0069697,,
tt3671542,81,
tt0061770,93,80
tt0151568,90,90
tt0829297,,
tt0074749,79,65
tt0430576,69,68
tt0078872,90,84
tt0052738,80,59
tt0069191,67,
tt0448124,64,54
tt0069747,,
tt1054580,50,54
tt0092804,74,59
tt7318202,100,
tt1422032,87,69
tt0067372,84,
tt5229228,,
tt4192740,,
tt0169880,,
tt0095801,85,71
tt0106341,100,
tt0076095,79,64
tt0123948,93,70
tt0080610,87,
tt9172422,,75
tt0068421,80,52
tt0034862,100,
tt0115561,,
tt0114279,96,
tt6135348,99,84
tt0326977,90,73
tt0494271,68,56
tt0313670,97,86
tt6916362,,
tt0384369,67,65
tt0844457,84,67
tt0075675,91,79
tt1550312,64,53
tt6450186,67,30
tt4195278,,
tt1954701,77,63
tt6763252,83,67
tt0085127,77,
tt0193253,55,59
tt0102388,90,73
tt1396226,17,34
tt0055572,82,71
tt0037638,98,
tt4341582,94,73
tt0053172,93,73
tt0041716,93,71
tt0110963,82,
tt0040068,89,
tt0475169,84,61
tt0803061,84,
tt0046487,100,
tt0456396,84,87
tt0057187,76,
tt0071994,86,67
tt0022958,86,
tt0953318,69,
tt0097722,68,58
tt0437800,85,72
tt4025514,91,
tt1847731,96,74
tt0110684,91,86
tt0318034,89,86
tt0067445,70,
tt0090563,78,56
tt0112922,77,
tt0091886,89,69
tt0396184,100,78
tt0180748,,
tt0062994,93,89
tt0100519,61,
tt5859238,,80
tt5827916,81,78
tt0203166,90,84
tt0157016,88,77
tt0075968,92,70
tt1810683,25,30
tt0445620,89,71
tt1821593,87,68
tt0085859,100,82
tt0047472,89,75
tt3300980,86,70
tt0110116,56,
tt7772582,99,92
tt2059255,93,81
tt0454776,67,65
tt2762506,,82
tt0087003,100,82
tt0076162,91,
tt0049408,93,72
tt5078204,38,
tt0063823,95,79
tt0038991,97,76
tt0084237,73,70
tt0166396,84,71
tt0070215,100,68
tt0070239,52,64
tt1827512,96,87
tt1932767,87,74
tt0051207,93,83
tt0067866,80,65
tt0252444,88,80
tt0133189,63,50
tt0082933,88,75
tt0083190,78,78
tt1431181,92,80
tt0078966,87,81
tt0116905,92,78
tt3606888,77,54
tt0388980,63,55
tt7242142,94,77
tt0118819,81,69
tt0120684,96,74
tt0104454,94,88
tt0068638,86,55
tt1174730,82,66
tt1964624,88,72
tt0827503,,
tt1441912,83,64
tt0067128,86,80
tt0470883,,
tt0078718,82,58
tt3698408,,
tt0114906,92,83
tt1668191,,
tt0082089,98,77
tt1567448,,
tt0390221,97,87
tt0114478,90,70
tt0065724,89,85
tt0435679,,
tt0074937,65,62
tt0034248,97,83
tt0063385,89,74
tt2097298,80,60
tt0765432,85,76
tt0117883,83,
tt0117407,83,72
tt0903657,89,80
tt0109348,95,
tt0082432,91,65
tt0108065,100,89
tt0247425,93,86
tt0419294,85,77
tt1798188,87,71
tt1286126,,
tt0119683,75,65
tt1772250,80,
tt0407265,77,66
tt1289403,81,65
tt0109642,85,62
tt0068611,90,92
tt0118954,73,61
tt2567712,99,81
tt0425637,91,73
tt0297884,87,84
tt0065126,89,83
tt2396589,97,85
tt4048272,93,93
tt6398184,84,64
tt1190536,83,65
tt0074156,95,89
tt0305206,94,90
tt0082085,85,86
tt6908274,,
tt0073802,88,63
tt0075784,63,63
tt0119349,86,72
tt0212712,86,78
tt2718492,96,91
tt1226774,94,83
tt5613484,80,66
tt0077745,92,75
tt0404030,67,58
tt0275491,88,81
tt2234003,89,77
tt0086425,78,79
tt0091530,67,55
tt0082348,73,56
tt0074860,81,64
tt0049470,87,76
tt0256009,93,78
tt0062765,98,81
tt0095031,89,68
tt0048728,94,82
tt0316356,79,67
tt7014006,99,89
tt0465551,87,73
tt5247022,96,90
tt1117385,63,58
tt0095489,70,66
tt0069704,96,97
tt0120679,76,61
tt0076786,93,79
tt1083452,81,54
tt0090329,93,76
tt0490204,64,61
tt0127536,83,75
tt0124315,71,75
tt0433383,93,80
tt4572514,80,69
tt0084805,90,88
tt0085995,93,55
tt0097239,82,81
tt4846232,92,80
tt1131729,59,58
tt0074486,90,87
tt0795368,,67
tt2884206,52,57
tt0290673,58,51
tt0125664,64,58
tt0057076,97,83
tt7146812,88,61
tt0091369,75,50
tt0312004,95,87
tt0043274,81,68
tt9484998,95,83
tt0387131,83,82
tt0088323,81,46
tt0032910,100,99
tt0073629,78,65
tt0397535,35,54
tt1727388,84,68
tt0385002,46,55
tt0094291,77,56
tt1980929,83,62
tt0464141,87,74
tt4209788,82,71
tt1038988,90,71
tt0138704,88,72
tt1935179,97,76
tt0074285,93,85
tt0272152,42,49
tt0116209,86,87
tt1872194,49,48
tt4555426,84,75
tt0195685,85,73
tt0120917,86,70
tt0134119,84,76
tt0103874,76,57
tt0333766,86,67
tt0311113,85,81
tt1798684,60,57
tt2674426,54,51
tt0399146,87,81
tt0825232,41,42
tt3450958,94,82
tt5727208,92,91
tt3263904,85,74
tt4925292,99,93
tt3040964,94,77
tt1197624,26,34
tt1790885,91,95
tt4975722,98,99
tt0449467,69,69
tt3799694,91,70
tt6146586,89,73
tt0238380,41,33
tt0120663,75,68
tt0117500,69,58
tt1193138,90,83
tt1371111,66,55
tt2381249,94,75
tt6320628,90,69
tt0099088,80,55
tt0362227,61,55
tt6723592,69,69
tt1570728,79,68
tt2310332,59,59
tt0467406,94,81
tt0290334,85,68
tt1219289,69,59
tt1276104,93,84
tt2250912,92,73
tt2911666,86,68
tt0295297,82,63
tt0120903,82,64
tt2294629,90,75
tt0451279,93,76
tt0315543,93,77
tt0031448,91,
tt1322385,,
tt0209463,97,86
tt0286261,82,72
tt0142242,,
tt0059043,100,
tt0061781,91,
tt0050356,86,
tt1854513,95,82
tt0053146,87,81
tt0045537,100,93
tt0105017,61,65
tt0065051,75,
tt0112769,93,
tt0345549,90,73
tt4562518,100,
tt0386342,89,76
tt0066491,97,93
tt0035169,97,
tt6386748,96,85
tt0069865,84,
tt0485510,,
tt2258281,91,79
tt0095715,95,
tt0018578,93,
tt1772424,53,60
tt0499262,,
tt1558877,,
tt0037988,93,
tt0033152,100,
tt0056412,89,92
tt0062407,82,78
tt0161860,85,72
tt1483797,70,
tt0030287,95,
tt0050766,100,
tt1032856,98,80
tt0022158,89,74
tt0200071,90,76
tt0144201,88,75
tt0046345,100,
tt3756788,94,75
tt0378897,31,48
tt2852406,90,75
tt0162973,79,
tt0048977,63,51
tt0060675,,93
tt0020640,96,77
tt0037515,100,
tt0203632,63,64
tt1173745,96,84
tt0041113,97,
tt0102426,80,
tt1235841,67,60
tt0279064,85,70
tt0145503,74,71
tt0082949,,
tt5029608,91,73
tt0445336,98,81
tt0108148,91,79
tt9580138,90,
tt0033717,92,
tt0398883,83,
tt1668200,72,59
tt0382330,83,
tt6752992,91,87
tt0023649,98,
tt0040369,100,
tt6217608,97,92
tt0113677,86,81
tt1320082,61,60
tt0080549,87,87
tt1332134,94,
tt1798243,64,52
tt0054389,90,
tt0039302,90,68
tt0071249,78,80
tt5221584,97,88
tt0059183,86,
tt2258858,99,81
tt0032484,95,88
tt2011971,97,82
tt0038854,89,84
tt0101258,91,93
tt0108188,92,73
tt0041090,96,87
tt0067355,,
tt0056291,97,
tt0491747,94,88
tt0092263,93,78
tt1808223,,
tt0110200,100,
tt0063850,90,
tt0412922,77,52
tt0078875,84,63
tt0099334,100,79
tt0070290,89,89
tt3704050,70,52
tt1979319,,
tt0314412,,57
tt1560139,88,70
tt0074695,72,64
tt7057496,,
tt0058586,94,70
tt1474276,78,63
tt0118111,91,71
tt0104466,93,84
tt1424797,87,77
tt0050105,65,
tt0097499,100,83
tt0203230,95,85
tt0411272,81,72
tt2378281,57,55
tt0408777,70,68
tt9426210,92,72
tt0093818,90,74
tt1259014,82,71
tt0066473,55,46
tt3666024,93,86
tt0108211,,
tt5580266,97,81
tt0120255,98,91
tt0775489,90,82
tt0079641,95,79
tt1068646,95,92
tt0073540,90,81
tt0088184,96,86
tt0347246,64,66
tt0057129,87,74
tt0080179,80,68
tt0456912,100,
tt0103905,74,67
tt0063415,83,
tt0808357,72,61
tt2591814,,
tt0057193,70,59
tt0298228,91,80
tt0105046,97,73
tt1226271,92,81
tt0264796,47,45
tt0091217,91,76
tt1276419,90,73
tt0038109,85,79
tt0087781,83,61
tt3808342,96,91
tt0054953,92,72
tt0109045,94,70
tt0363226,87,75
tt0460989,90,82
tt0021814,94,71
tt0150662,91,73
tt0118789,76,68
tt0349825,81,68
tt0068699,93,69
tt0362225,93,82
tt3042408,,
tt6742252,98,83
tt8291806,96,87
tt0095497,81,80
tt0107554,84,76
tt0103939,60,47
tt0327137,60,52
tt0427309,,65
tt7282468,95,90
tt0105151,98,86
tt0067800,81,73
tt0218839,93,78
tt0254686,73,79
tt0108002,78,71
tt5215952,99,81
tt10633456,98,89
tt2053425,82,73
tt0112682,79,73
tt0315983,74,71
tt0120324,90,82
tt0110932,96,92
tt0986233,90,82
tt4540710,76,64
tt0066026,84,80
tt1433811,70,64
tt3513548,77,68
tt0070917,88,87
tt0107808,79,71
tt2334649,94,85
tt2347569,93,82
tt3203606,75,60
tt0095631,94,78
tt0101889,84,61
tt3416532,86,76
tt1164999,66,58
tt0165798,83,67
tt1020072,99,80
tt0154506,81,60
tt0453562,81,62
tt0446755,74,69
tt0112818,95,80
tt0103873,89,54
tt0171804,90,86
tt0213847,54,54
tt0056193,91,79
tt1614989,93,72
tt0082010,89,55
tt1386932,97,67
tt0055614,93,86
tt0099871,73,62
tt0426931,37,38
tt0243133,81,73
tt0404203,79,75
tt1315981,86,77
tt0385004,87,89
tt0075005,86,62
tt0097351,88,57
tt2386490,90,71
tt0289992,19,31
tt0077975,90,79
tt0085959,86,72
tt0113627,89,82
tt5776858,91,90
tt0120789,85,71
tt0918927,79,68
tt0274558,79,80
tt5462602,98,86
tt3316960,85,72
tt0816442,48,53
tt2381111,97,88
tt0095159,96,80
tt9620292,90,73
tt0117913,67,54
tt0086465,88,69
tt0103074,85,88
tt1242460,75,68
tt2042568,92,93
tt0072271,89,78
tt2140373,79,65
tt0110322,,45
tt1013753,93,83
tt0106308,73,59
tt0096754,88,62
tt1465522,85,65
tt6499752,88,67
tt0146882,91,79
